company_id,company_name,domain,origins,source_count,primary_source_type,primary_source_url,primary_source_quote,all_sources,notes
c200,Orchard Robotics,orchard-robotics.com,1c,1,funding_news,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,$22M Series A Sep 2025,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,Orchard data and autonomy
c111,Osaro,osaro.com,1b,1,vc_portfolio,https://a16z.com/portfolio/,piece-picking robots for warehouse automation using AI vision,https://a16z.com/portfolio/,a16z portfolio - warehouse manipulation
c092,Outrider,outrider.ai,1b,1,vc_portfolio,https://8vc.com/companies,Pioneer in autonomous yard operations for logistics hubs,https://8vc.com/companies,8VC portfolio - autonomous yard trucks
c095,Overland AI,overland.ai,1b,1,vc_portfolio,https://8vc.com/companies,saves lives and amplifies power minimizing risk to human life,https://8vc.com/companies,8VC portfolio - off-road autonomy
c230,PAL Robotics,pal-robotics.com,1c,1,humanoid_tracker,https://blog.robozaps.com/b/humanoid-robot-companies,Barcelona Spain humanoid TIAGo TALOS Kangaroo,https://blog.robozaps.com/b/humanoid-robot-companies,Service and humanoid robots
c219,Path Robotics,path-robotics.com,1c,1,industry_news,https://news.crunchbase.com/robotics/physical-ai-custom-robot-builder-seed-funding-anvil/,over $300M raised welding industrial automation,https://news.crunchbase.com/robotics/physical-ai-custom-robot-builder-seed-funding-anvil/,Autonomous welding robots
c184,Persona AI,persona.ai,1c,1,funding_news,https://www.therobotreport.com/persona-ai-raises-27m-develops-purpose-built-humanoid-robots-shipyards/,$27M oversubscribed pre-seed May 2025 humanoid for shipyards,https://www.therobotreport.com/persona-ai-raises-27m-develops-purpose-built-humanoid-robots-shipyards/,Houston purpose-built shipbuilding humanoid HD Hyundai
c196,Petal Surgical,petalsurgical.com,1c,1,funding_news,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,$10M Series A Oct 2025,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,Surgical robotics
c012,phospho,phospho.ai,1a,1,gh_fork,https://github.com/phospho-app,The AI robotics company,https://github.com/phospho-app,France; openvla & openpi forks; phosphobot for SO-100/SO-101
c003,Pollen Robotics,pollen-robotics.com,1a,1,gh_fork,https://github.com/pollen-robotics/lerobot,LeRobot End-to-end Learning for Real-World Robotics,https://github.com/pollen-robotics/lerobot,France; Reachy 2 / Mini SDKs
c039,Positronic Robotics,positronic.ro,1a,1,gh_fork,https://github.com/Positronic-Robotics,Python-native stack for real-life ML robotics,https://github.com/Positronic-Robotics,Isaac-GR00T fork
c180,Pudu Robotics,pudurobotics.com,1c,1,funding_news,https://www.therobotreport.com/pudu-robotics-raises-nearly-150m-targets-industrial-applications/,raised nearly $150M targeting industrial applications,https://www.therobotreport.com/pudu-robotics-raises-nearly-150m-targets-industrial-applications/,Service and industrial robotics China
c071,Qrafty AI,qrafty-ai.com,1a,1,gh_fork,https://github.com/qrafty-ai,Qrafty AI LeRobot fork,https://github.com/qrafty-ai,United States
c112,Rapid Robotics,rapidrobotics.com,1b,1,vc_portfolio,https://a16z.com/portfolio/,affordable pre-trained robotic arms for manufacturing tasks,https://a16z.com/portfolio/,a16z portfolio - manufacturing
c222,RealSense,intelrealsense.com,1c,1,funding_news,https://www.therobotreport.com/top-10-robotics-developments-of-july-2025/,$50M Intel Capital MediaTek Innovation Fund spun out from Intel,https://www.therobotreport.com/top-10-robotics-developments-of-july-2025/,3D depth cameras for robotics
c121,Reframe Systems,reframesystems.com,1b,1,vc_portfolio,https://eclipse.capital/portfolio/,net-zero carbon multifamily residential housing in robotic microfactories,https://eclipse.capital/portfolio/,Eclipse Ventures portfolio
c171,Renovate Robotics,renovaterobotics.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2024/,RBR50 Robotics Innovation Awards 2024 winner,https://www.therobotreport.com/rbr50-2024/,Roofing/construction robots
c030,Rerun,rerun.io,1a,1,gh_fork,https://github.com/rerun-io,SDK for visualizing multimodal data for robotics,https://github.com/rerun-io,Sweden; LeRobot fork
c241,ReSim,resim.ai,1c,1,industry_news,https://www.startus-insights.com/innovators-guide/embodied-ai-startups/,scalable virtual testing infrastructure robotics AI development,https://www.startus-insights.com/innovators-guide/embodied-ai-startups/,Robotics simulation platform
c014,RLWRLD,rlwrld.ai,1a,1,gh_fork,https://github.com/RLWRLD,LeRobot Isaac-GR00T and openpi forks,https://github.com/RLWRLD,Korea; multiple VLA-related forks
c214,RobCo,robco.de,1c,1,funding_news,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,$100M Series C Jan 2026,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,Modular industrial robotics Germany
c224,RoboForce,roboforce.ai,1c,1,industry_news,https://www.therobotreport.com/galbot-brings-in-300m-to-scale-mobile-manipulator-deployments/,Titan mobile manipulator outdoor environments,https://www.therobotreport.com/galbot-brings-in-300m-to-scale-mobile-manipulator-deployments/,Outdoor industrial mobile manipulator
c002,Robotec.ai,robotec.ai,1a,1,gh_fork,https://github.com/RobotecAI/openvla,OpenVLA an open-source vision-language-action model for robotic manipulation,https://github.com/RobotecAI/openvla,Poland; RAI agentic framework for Physical AI
c185,RobotEra,robotera.com,1c,1,funding_news,https://interestingengineering.com/ai-robotics/chinese-startup-robotera-raises-big,$140M as it ramps up production of humanoids,https://interestingengineering.com/ai-robotics/chinese-startup-robotera-raises-big,Beijing embodied-AI mass production
c007,ROBOTIS,robotis.com,1a,1,gh_fork,https://github.com/ROBOTIS-GIT,ROBOTIS Official GitHub - Dynamixel TurtleBot3 OpenManipulator Cyclo,https://github.com/ROBOTIS-GIT,Korea; Cyclo Physical AI framework
c145,Roboto AI,roboto.ai,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Robotics data ops platform
c146,Robust.AI,robust.ai,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Carter collaborative warehouse robot
c205,RootWave,rootwave.com,1c,1,industry_news,https://agfundernews.com/from-experimentation-to-impact-farm-robotics-top-fundraises-in-2025,raised $15M autonomous weeding platform European US expansion,https://agfundernews.com/from-experimentation-to-impact-farm-robotics-top-fundraises-in-2025,Electrical weeding autonomy
c201,SAIA Agrobotics,saia-agrobotics.com,1c,1,funding_news,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,$11.5M Series A Nov 2025 agricultural robotics,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,Strawberry harvesting robotics
c147,Saildrone,saildrone.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Autonomous ocean USVs
c037,SatiNav Robotics,satinavrobotics.com,1a,1,gh_fork,https://github.com/satinavrobotics,Modular Robotics and Autonomous Navigation Company,https://github.com/satinavrobotics,Hungary; openpi (satipi) fork
c103,Senra Systems,senrasystems.com,1b,1,vc_portfolio,https://a16z.com/american-dynamism-50-2025/,Transforms wire harness production with AI-driven automation,https://a16z.com/american-dynamism-50-2025/,a16z American Dynamism 50
c216,Serve Robotics,serverobotics.com,1c,1,funding_news,https://techcrunch.com/2025/01/07/serve-robotics-raises-additional-80m-as-it-scales-sidewalk-delivery-robots/,additional $80M Jan 2025 sidewalk delivery scale to 2000 robots,https://techcrunch.com/2025/01/07/serve-robotics-raises-additional-80m-as-it-scales-sidewalk-delivery-robots/,Sidewalk delivery robots Uber spin-out
c070,Servo Develop / Fashion Star,fashionrobo.com,1a,1,gh_fork,https://github.com/servodevelop,Fashion Star LeRobot fork,https://github.com/servodevelop,China; servos vendor
c148,Shadow Robot,shadowrobot.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Dexterous robotic hands
c173,Simbe Robotics,simberobotics.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2024/,RBR50 Robotics Innovation Awards 2024 winner,https://www.therobotreport.com/rbr50-2024/,Retail inventory robot Tally
c149,SKA Robotics,skarobotics.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Industrial systems integrator
c215,Skydio,skydio.com,1c,1,industry_news,https://mikekalil.com/blog/2025-us-defense-tech-startups/,contracts with every branch of DoD autonomous drones,https://mikekalil.com/blog/2025-us-defense-tech-startups/,Drone autonomy computer vision AI
c174,Slip Robotics,sliprobotics.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2024/,RBR50 Robotics Innovation Awards 2024 winner,https://www.therobotreport.com/rbr50-2024/,Self-loading trailer robotics
c047,Solo Tech,getsolo.tech,1a,1,gh_fork,https://github.com/GetSoloTech,Extended robotics framework on top of LeRobot for Solo training,https://github.com/GetSoloTech,United States; LeRobot fork
c213,Sovato,sovato.com,1c,1,funding_news,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,$41M Series B Nov 2025,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,Telesurgery platform
c038,Spes Robotics,spes.ai,1a,1,gh_fork,https://github.com/SpesRobotics,R&D firm for autonomous mobile robots and cobots,https://github.com/SpesRobotics,LeRobot fork
c239,Spirit AI,spiritai.com,1c,1,industry_news,https://www.scmp.com/tech/tech-trends/article/3307356/chinas-humanoid-robot-sector-enters-mass-production-unitree-agibot-among-pack,JD.com participated as investor 2025 humanoid deal,https://www.scmp.com/tech/tech-trends/article/3307356/chinas-humanoid-robot-sector-enters-mass-production-unitree-agibot-among-pack,Chinese humanoid
c218,Standard Bots,standardbots.com,1c,1,industry_news,https://standardbots.com/blog/standard-bots-raises-63m-to-accelerate-ai-in-robotics,$63M Series B General Catalyst Amazon Innovation Fund,https://standardbots.com/blog/standard-bots-raises-63m-to-accelerate-ai-in-robotics,AI-driven robotic arms US manufacturing
c089,Swarm Aero,swarm.aero,1b,1,vc_portfolio,https://www.constructcap.com/portfolio,Transforms the operation of UAVs,https://www.constructcap.com/portfolio,Construct Capital portfolio - UAV swarms
c207,SwarmFarm Robotics,swarmfarm.com,1c,1,industry_news,https://agfundernews.com/from-experimentation-to-impact-farm-robotics-top-fundraises-in-2025,raised $30M autonomous farming Australia,https://agfundernews.com/from-experimentation-to-impact-farm-robotics-top-fundraises-in-2025,Australian autonomous broadacre farming
c150,Symbotic,symbotic.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,Symbotic Named 2024 RBR50 Robotics Innovation Award Winner,https://www.therobotreport.com/rbr50-2025/,Warehouse automation
c066,TeamGRIT,teamgrit.kr,1a,1,gh_fork,https://github.com/teamgrit-lab,Quadruped robot challenges and teleop devices LeRobot fork,https://github.com/teamgrit-lab,Seoul Korea
c068,TechShare,techshare.co.jp,1a,1,gh_fork,https://github.com/TechShare-inc,TechShare LeRobot fork,https://github.com/TechShare-inc,Japan
c078,TeleAI / TeleHuman,,1a,1,gh_fork,https://github.com/TeleHuman,TeleAI Humanoid Robot Research Team LeRobot fork,https://github.com/TeleHuman,China; TeleAI is China Telecom AI division
c022,Tencent,tencent.com,1a,1,hf_model_card,https://huggingface.co/tencent/HY-Embodied-0.5-X,HY-Embodied-0.5-X embodied robotics model,https://huggingface.co/tencent/HY-Embodied-0.5-X,Tencent corporate HF org
c151,Tennibot,tennibot.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Autonomous tennis ball collection
c152,Teradyne Robotics,teradyne.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,RBR50 Robotics Innovation Awards 2025 winner,https://www.therobotreport.com/rbr50-2025/,Parent of UR/MiR
c056,TII,tii.ae,1a,1,gh_fork,https://github.com/tiiuae/openvla-internal,OpenVLA an open-source vision-language-action model,https://github.com/tiiuae/openvla-internal,Abu Dhabi UAE; openvla fork
c013,Tommoro Robotics,tommoro.ai,1a,1,gh_fork,https://github.com/Tommoro-AI,NVIDIA Isaac GR00T N1.5 fork - humanoid foundation model,https://github.com/Tommoro-AI,Korea; SNU spinout; HABILIS RFM
c044,Transistor Robotics,,1a,1,gh_fork,https://github.com/transistor-robotics,Leaders in artificial intelligence solutions for humanoid robotics,https://github.com/transistor-robotics,Japan; openpi fork for Pi VLA training
c006,Trossen Robotics,trossenrobotics.com,1a,1,gh_fork,https://github.com/TrossenRobotics,Educational research and professional level robotic development platforms,https://github.com/TrossenRobotics,United States; also Interbotix brand
c177,Tutor Intelligence,tutorintelligence.com,1c,1,funding_news,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,$34M Series A Dec 2025 AI-powered warehouse robot fleet,https://newmarketpitch.com/blogs/news/robotics-funding-analysis,Warehouse robot worker fleet central intelligence
c073,Tuul AI,tuul.ai,1a,1,gh_fork,https://github.com/tuul-ai,tuul.ai LeRobot fork,https://github.com/tuul-ai,Germany
c227,UBTECH Robotics,ubtrobot.com,1c,1,humanoid_tracker,https://blog.robozaps.com/b/humanoid-robot-companies,Shenzhen China humanoid robotics among top firms,https://blog.robozaps.com/b/humanoid-robot-companies,Walker S humanoid public co
c008,UFACTORY,ufactory.cc,1a,1,gh_fork,https://github.com/xArm-Developer,Robotic Arm Manufacturer Collaborative Robots,https://github.com/xArm-Developer,China; xArm; LeRobot integration
c042,ugo,ugo.plus,1a,1,gh_fork,https://github.com/ugo-plus,ugo Pro integration for LeRobot; imitation learning,https://github.com/ugo-plus,Tokyo; LeRobot fork
c175,ULC Technologies,ulcrobotics.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2024/,RBR50 Robotics Innovation Awards 2024 winner,https://www.therobotreport.com/rbr50-2024/,Utility/infrastructure robots
c226,Unitree Robotics,unitree.com,1c,1,humanoid_tracker,https://www.cnbc.com/2025/09/09/chinas-unitree-plans-7-billion-ipo-valuation-as-humanoid-robot-race-heats-up.html,IPO valuation up to $7B humanoid mass production,https://www.cnbc.com/2025/09/09/chinas-unitree-plans-7-billion-ipo-valuation-as-humanoid-robot-race-heats-up.html,G1 quadrupeds humanoid Hangzhou
c176,Universal Robots,universal-robots.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2024/,RBR50 Robotics Innovation Awards 2024 winner,https://www.therobotreport.com/rbr50-2024/,Cobot OEM
c036,Vassar Robotics,vassarrobotics.com,1a,1,gh_fork,https://github.com/vassar-robotics,Open-source semi-humanoid developer kit for home autonomy,https://github.com/vassar-robotics,United States; YC-backed; LeRobot fork
c082,Vayu Robotics,vayurobotics.com,1b,1,vc_portfolio,https://www.khoslaventures.com/portfolio/,Building delivery bots,https://www.khoslaventures.com/portfolio/,Khosla portfolio - delivery robots
c202,Verdant Robotics,verdantrobotics.com,1c,1,industry_news,https://agfundernews.com/verdant-robotics-expands-into-grass-seed-and-sod-where-the-weeds-and-the-crop-can-look-nearly-identical,SharpShooter precision application expanding grass seed sod,https://agfundernews.com/verdant-robotics-expands-into-grass-seed-and-sod-where-the-weeds-and-the-crop-can-look-nearly-identical,Multi-action ag robotics
c090,Verve Motion,vervemotion.com,1b,1,vc_portfolio,https://www.constructcap.com/portfolio,Transforms wearables in logistics and industrial markets,https://www.constructcap.com/portfolio,Construct Capital portfolio - industrial wearables/exo
c195,Vicarious Surgical,vicarioussurgical.com,1c,1,industry_news,https://www.therobotreport.com/10-surgical-robotics-companies-follow-2025/,Vicarious Surgical System ventral hernia repair,https://www.therobotreport.com/10-surgical-robotics-companies-follow-2025/,Surgical robotics public co
c020,Vizuara AI,vizuara.ai,1a,1,hf_model_card,https://huggingface.co/Vizuara/dreamzero-so101-lora,DreamZero LoRA Models robotics-focused fine-tuning,https://huggingface.co/Vizuara/dreamzero-so101-lora,India; SO-101 robot fine-tunes
c019,VRFAI,,1a,1,hf_model_card,https://huggingface.co/vrfai,Edge AI optimization for VLA; GR00T N1.6 INT8 edge models,https://huggingface.co/vrfai,non-profit; verified HF org with VLA models
c120,VulcanForms,vulcanforms.com,1b,1,vc_portfolio,https://eclipse.capital/portfolio/,develops advanced digital manufacturing infrastructure,https://eclipse.capital/portfolio/,Eclipse Ventures portfolio
c080,Waabi,waabi.ai,1b,1,vc_portfolio,https://www.khoslaventures.com/portfolio/,Self-driving trucks,https://www.khoslaventures.com/portfolio/,Khosla portfolio - autonomous trucking
c009,Wandelbots,wandelbots.com,1a,1,gh_fork,https://github.com/wandelbotsgmbh,Wandelbots Everyone can work with robots,https://github.com/wandelbotsgmbh,Germany; NOVA SDK; LeRobot fork
c183,Wandercraft,wandercraft.eu,1c,1,funding_news,https://humanoidroboticstechnology.com/articles/humanoid-funding-rounds-in-2025/,$75M Series D June 11 2025,https://humanoidroboticstechnology.com/articles/humanoid-funding-rounds-in-2025/,Paris exoskeleton and humanoid Calvin
c053,Waveshare,waveshare.com,1a,1,gh_fork,https://github.com/waveshareteam,Share awesome hardware roarm_m3 LeRobot fork,https://github.com/waveshareteam,China; hardware vendor
c153,Waymo,waymo.com,1b,1,rbr50,https://www.therobotreport.com/rbr50-2025/,"surpassed 150,000 paid trips per week across its deployment",https://www.therobotreport.com/rbr50-2025/,Robotaxi; RBR50 Robot of the Year
c021,Webstep,webstep.no,1a,1,hf_model_card,https://huggingface.co/webstep/smolvla_single_orange_duplo_pickup,smolvla single orange DUPLO pickup model,https://huggingface.co/webstep/smolvla_single_orange_duplo_pickup,Norway consultancy; multiple smolvla finetunes
c051,WeGo Robotics,wego-robotics.com,1a,1,gh_fork,https://github.com/WeGo-Robotics,WeGo-Robotics Company LeRobot fork,https://github.com/WeGo-Robotics,Korea
c052,WestonRobot,westonrobot.com,1a,1,gh_fork,https://github.com/westonrobot,WestonRobot LeRobot fork,https://github.com/westonrobot,Singapore
c187,X Square Robot,xsquare.ai,1c,1,funding_news,https://www.therobotreport.com/x-square-robot-secures-140m-in-funding-for-ai-foundation-models/,$140M Series A++ Jan 2026 from ByteDance HongShan,https://www.therobotreport.com/x-square-robot-secures-140m-in-funding-for-ai-foundation-models/,WALL-A VLA system Shenzhen embodied AI foundation models
c017,Xiaomi Robotics,xiaomi.com,1a,1,hf_org,https://huggingface.co/XiaomiRobotics,Empowering the future of robotics through scalable foundation models,https://huggingface.co/XiaomiRobotics,HF org; Xiaomi-Robotics-0 series 5B params
c229,XPeng Robotics,heyaiwa.com,1c,1,humanoid_tracker,https://blog.robozaps.com/b/humanoid-robot-companies,Guangzhou China humanoid program Iron robot,https://blog.robozaps.com/b/humanoid-robot-companies,XPeng Iron humanoid
c031,Yaak.ai,yaak.ai,1a,1,gh_fork,https://github.com/yaak-ai,Develop spatial intelligence effectively foundation models,https://github.com/yaak-ai,Berlin; LeRobot fork
c075,ZenBotix,,1a,1,gh_fork,https://github.com/zenbotix,Dex an instantiation of the LeKiwi LeRobot fork,https://github.com/zenbotix,LeRobot fork
c057,ZeroShot,zeroshotdata.com,1a,1,gh_fork,https://github.com/ZeroShotData,Piper ROS docker Isaac GR00T EgoMimic robot manipulation,https://github.com/ZeroShotData,United States
c113,Zipline,flyzipline.com,1b,1,vc_portfolio,https://a16z.com/portfolio/,autonomous drone delivery service for medical supplies,https://a16z.com/portfolio/,a16z portfolio - delivery drones
